602371,"D820","Samsung"
602372,"D830","Samsung"
602373,"D900","Samsung"
602374,"E320","Samsung"
602375,"E360","Samsung"
602376,"E860V","Samsung"
602377,"GT-B2700","Samsung"
602378,"GT-C5510","Samsung"
602379,"GT-I6410","Samsung"
602380,"GT-I7410","Samsung"
602381,"GT-I7500","Samsung"
602382,"GT-i8000","Samsung"
602383,"GT-I8320","Samsung"
602384,"GT-I8510","Samsung"
602385,"GT-M7600","Samsung"
602386,"GT-M8800C","Samsung"
602387,"GT-S5050","Samsung"
602388,"GT-S5230","Samsung"
602389,"GT-S5233","Samsung"
602390,"GT-S5600","Samsung"
602391,"GT-S6700","Samsung"
602392,"GT-S7220","Samsung"
602393,"GT-S7330","Samsung"
602394,"GT-S7350","Samsung"
602395,"GT-S7480","Samsung"
602396,"GT-S8000","Samsung"
602397,"GT-S8300","Samsung"
602398,"GT-S8500","Samsung"
602399,"I7110","Samsung"
602400,"M310","Samsung"
602401,"M350","Samsung"
602402,"M560","Samsung"
602403,"M570","Samsung"
602404,"M7603","Samsung"
602405,"M850","Samsung"
602406,"M8800","Samsung"
602407,"MM-A700","Samsung"
602408,"MM-A900 (SPH-A900)","Samsung"
602409,"MM-A920 (SPH-A920)","Samsung"
602410,"n195","Samsung"
602411,"n361","Samsung"
602412,"n391","Samsung"
602413,"n395","Samsung"
602414,"N415","Samsung"
602415,"P200","Samsung"
602416,"P500","Samsung"
602417,"R450","Samsung"
602418,"R810","Samsung"
602419,"S179","Samsung"
602420,"S300M","Samsung"
602421,"S341i","Samsung"
602422,"S342i","Samsung"
602423,"S400i","Samsung"
602424,"S401i","Samsung"
602425,"S410i","Samsung"
602426,"S500i","Samsung"
602427,"S501i","Samsung"
602428,"S8000","Samsung"
602429,"Samsung/S40/Generic","Samsung"
602430,"Samsung/S50/Generic","Samsung"
602431,"Samsung/S60/Generic","Samsung"
602432,"Samsung/S80/Generic","Samsung"
602433,"SCH R300","Samsung"
602434,"SCH R310","Samsung"
602435,"SCH R550","Samsung"
602436,"SCH-3500","Samsung"
602437,"SCH-6100","Samsung"
602438,"SCH-8500","Samsung"
602439,"SCH-A220","Samsung"
602440,"SCH-A310","Samsung"
602441,"SCH-A410","Samsung"
602442,"sch-a565","Samsung"
602443,"SCH-A570","Samsung"
602444,"SCH-A600","Samsung"
602445,"SCH-A610","Samsung"
602446,"SCH-A610 (Verizon Wireless)","Samsung"
602447,"SCH-A630","Samsung"
602448,"SCH-A645","Samsung"
602449,"SCH-A650","Samsung"
602450,"SCH-A655","Samsung"
602451,"SCH-A670","Samsung"
602452,"SCH-A670 (Verizon Wireless)","Samsung"
602453,"SCH-A685","Samsung"
602454,"SCH-A790","Samsung"
602455,"SCH-A850 (Verizon Wireless)","Samsung"
602456,"SCH-A870 (Verizon Wireless)","Samsung"
602457,"SCH-A890","Samsung"
602458,"SCH-A890 (Verizon Wireless)","Samsung"
602459,"SCH-A900","Samsung"
602460,"SCH-A920","Samsung"
602461,"SCH-A930","Samsung"
602462,"SCH-A930 (Verizon Wireless)","Samsung"
602463,"SCH-A950","Samsung"
602464,"SCH-A950 (Verizon Wireless)","Samsung"
602465,"SCH-A970","Samsung"
602466,"SCH-A970 (Verizon Wireless)","Samsung"
602467,"SCH-A990 (Verizon Wireless)","Samsung"
602468,"SCH-B300","Samsung"
602469,"SCH-B340","Samsung"
602470,"SCH-B380","Samsung"
602471,"SCH-B410","Samsung"
602472,"SCH-B450","Samsung"
602473,"SCH-B470","Samsung"
602474,"SCH-B490","Samsung"
602475,"SCH-B500","Samsung"
602476,"SCH-B540","Samsung"
602477,"SCH-B560","Samsung"
602478,"SCH-B570","Samsung"
602479,"SCH-B600","Samsung"
602480,"SCH-B630","Samsung"
602481,"SCH-B660","Samsung"
602482,"SCH-B680","Samsung"
602483,"SCH-E159","Samsung"
602484,"SCH-F209","Samsung"
602485,"SCH-F359","Samsung"
602486,"SCH-F399","Samsung"
602487,"SCH-F519","Samsung"
602488,"SCH-F539","Samsung"
602489,"SCH-F679","Samsung"
602490,"SCH-I770","Samsung"
602491,"SCH-I910","Samsung"
602492,"SCH-L210","Samsung"
602493,"SCH-L310","Samsung"
602494,"SCH-M299","Samsung"
602495,"SCH-M359","Samsung"
602496,"SCH-M450","Samsung"
602497,"SCH-M480","Samsung"
602498,"SCH-M509","Samsung"
602499,"SCH-M609","Samsung"
602500,"SCH-M710","Samsung"
602501,"SCH-N150","Samsung"
602502,"SCH-N170","Samsung"
602503,"SCH-N330","Samsung"
602504,"SCH-N330L","Samsung"
602505,"SCH-N370","Samsung"
602506,"SCH-N480","Samsung"
602507,"SCH-N485","Samsung"
602508,"SCH-R210","Samsung"
602509,"SCH-R400","Samsung"
602510,"SCH-R500","Samsung"
602511,"SCH-R510","Samsung"
602512,"SCH-R610","Samsung"
602513,"SCH-R800","Samsung"
602514,"SCH-S169","Samsung"
602515,"SCH-S259","Samsung"
602516,"SCH-S350","Samsung"
602517,"SCH-S390","Samsung"
602518,"SCH-S470","Samsung"
602519,"SCH-S4700","Samsung"
602520,"SCH-T300","Samsung"
602521,"SCH-U340","Samsung"
602522,"SCH-U410","Samsung"
602523,"SCH-U410-parrot","Samsung"
602524,"SCH-U410T","Samsung"
602525,"SCH-U420","Samsung"
602526,"SCH-U510","Samsung"
602527,"SCH-U520","Samsung"
602528,"SCH-U540","Samsung"
602529,"SCH-U620","Samsung"
602530,"SCH-U700","Samsung"
602531,"SCH-U740","Samsung"
602532,"SCH-V740","Samsung"
602533,"SCH-V745","Samsung"
602534,"SCH-V840","Samsung"
602535,"SCH-V870","Samsung"
602536,"SCH-V900","Samsung"
602537,"SCH-V940","Samsung"
602538,"SCH-W109","Samsung"
602539,"SCH-W200","Samsung"
602540,"SCH-W219","Samsung"
602541,"SCH-W239","Samsung"
602542,"SCH-W531","Samsung"
602543,"SCH-W569","Samsung"
602544,"SCH-W579","Samsung"
602545,"SCH-W619","Samsung"
602546,"SCH-W709","Samsung"
602547,"SCH-X199","Samsung"
602548,"SCH-X659","Samsung"
602549,"SCH-X799","Samsung"
602550,"SCH-X909","Samsung"
602551,"SCH-X939","Samsung"
602552,"SCH0W339","Samsung"
602553,"SGH A867","Samsung"
602554,"SGH-A110","Samsung"
602555,"SGH-A117","Samsung"
602556,"SGH-A127","Samsung"
602557,"SGH-A200","Samsung"
602558,"SGH-A300","Samsung"
602559,"SGH-A301","Samsung"
602560,"SGH-A400","Samsung"
602561,"SGH-A401","Samsung"
602562,"SGH-A411","Samsung"
602563,"SGH-A412","Samsung"
602564,"SGH-A436","Samsung"
602565,"SGH-A437","Samsung"
602566,"SGH-A501","Samsung"
602567,"SGH-A516","Samsung"
602568,"SGH-A517","Samsung"
602569,"SGH-A551","Samsung"
602570,"SGH-A701","Samsung"
602571,"SGH-A706","Samsung"
602572,"SGH-A711","Samsung"
602573,"SGH-A717","Samsung"
602574,"SGH-A727","Samsung"
602575,"SGH-A736","Samsung"
602576,"SGH-A737","Samsung"
602577,"SGH-A747","Samsung"
602578,"SGH-A800","Samsung"
602579,"SGH-A801","Samsung"
602580,"SGH-A811","Samsung"
602581,"SGH-A821","Samsung"
602582,"SGH-A827","Samsung"
602583,"SGH-B500","Samsung"
602584,"SGH-C100","Samsung"
602585,"SGH-C100G","Samsung"
602586,"SGH-C108","Samsung"
602587,"SGH-C110","Samsung"
602588,"SGH-C120","Samsung"
602589,"SGH-C130","Samsung"
602590,"SGH-C140","Samsung"
602591,"SGH-C160","Samsung"
602592,"SGH-C165","Samsung"
602593,"SGH-C166","Samsung"
602594,"SGH-C168","Samsung"
602595,"SGH-C170","Samsung"
602596,"SGH-C178","Samsung"
602597,"SGH-C180","Samsung"
602598,"SGH-C188","Samsung"
602599,"SGH-C200","Samsung"
602600,"SGH-C207","Samsung"
602601,"SGH-C207L","Samsung"
602602,"SGH-C210","Samsung"
602603,"SGH-C218","Samsung"
602604,"SGH-C225","Samsung"
602605,"SGH-C230","Samsung"
602606,"SGH-C238","Samsung"
602607,"SGH-C240","Samsung"
602608,"SGH-C240L","Samsung"
602609,"SGH-C258","Samsung"
602610,"SGH-C260","Samsung"
602611,"SGH-C266","Samsung"
602612,"SGH-C268","Samsung"
602613,"SGH-C300","Samsung"
602614,"SGH-C308","Samsung"
602615,"SGH-C327","Samsung"
602616,"SGH-C400","Samsung"
602617,"SGH-C406","Samsung"
602618,"SGH-C408","Samsung"
602619,"SGH-C416","Samsung"
602620,"SGH-C417","Samsung"
602621,"SGH-C420L","Samsung"
602622,"SGH-C421","Samsung"
602623,"SGH-C425","Samsung"
602624,"SGH-C426","Samsung"
602625,"SGH-C450","Samsung"
602626,"SGH-C458","Samsung"
602627,"SGH-C500","Samsung"
602628,"SGH-C506","Samsung"
602629,"SGH-C510","Samsung"
602630,"SGH-C516","Samsung"
602631,"SGH-C520","Samsung"
602632,"SGH-D100","Samsung"
602633,"SGH-D108","Samsung"
602634,"SGH-D300","Samsung"
602635,"SGH-D307","Samsung"
602636,"SGH-D347","Samsung"
602637,"SGH-D357","Samsung"
602638,"SGH-D406","Samsung"
602639,"SGH-D407","Samsung"
602640,"SGH-D410","Samsung"
602641,"SGH-D410C","Samsung"
602642,"SGH-D415","Samsung"
602643,"SGH-D418","Samsung"
602644,"SGH-D428","Samsung"
602645,"SGH-D488","Samsung"
602646,"SGH-D500","Samsung"
602647,"SGH-D500C","Samsung"
602648,"SGH-D500E","Samsung"
602649,"SGH-D508","Samsung"
602650,"SGH-D510","Samsung"
602651,"SGH-D520","Samsung"
602652,"SGH-D528","Samsung"
602653,"SGH-D550","Samsung"
602654,"SGH-D600E","Samsung"
602655,"SGH-D606","Samsung"
602656,"SGH-D608","Samsung"
602657,"SGH-D618","Samsung"
602658,"SGH-D720","Samsung"
602659,"SGH-D728","Samsung"
602660,"SGH-D730","Samsung"
602661,"SGH-D780","Samsung"
602662,"SGH-D806","Samsung"
602663,"SGH-D808","Samsung"
602664,"SGH-D810","Samsung"
602665,"SGH-D828","Samsung"
602666,"SGH-D828E","Samsung"
602667,"SGH-D836","Samsung"
602668,"SGH-D838","Samsung"
602669,"SGH-D840","Samsung"
602670,"SGH-D848","Samsung"
602671,"SGH-D870","Samsung"
602672,"SGH-D880","Samsung"
602673,"SGH-D888","Samsung"
602674,"SGH-D900 (Orange)","Samsung"
602675,"SGH-D900i","Samsung"
602676,"SGH-D908","Samsung"
602677,"SGH-D908i","Samsung"
602678,"SGH-D980","Samsung"
602679,"SGH-E100","Samsung"
602680,"SGH-E105","Samsung"
602681,"SGH-E108","Samsung"
602682,"SGH-E116","Samsung"
602683,"SGH-E200","Samsung"
602684,"SGH-E200B","Samsung"
602685,"SGH-E208","Samsung"
602686,"SGH-E210","Samsung"
602687,"SGH-E218","Samsung"
602688,"SGH-E230L","Samsung"
602689,"SGH-E236","Samsung"
602690,"SGH-E250","Samsung"
602691,"SGH-E256","Samsung"
602692,"SGH-E258","Samsung"
602693,"SGH-E300","Samsung"
602694,"SGH-E310","Samsung"
602695,"SGH-E315","Samsung"
602696,"SGH-E316","Samsung"
602697,"SGH-E317","Samsung"
602698,"SGH-E318","Samsung"
602699,"SGH-E330","Samsung"
602700,"SGH-E330C","Samsung"
602701,"SGH-E330N","Samsung"
602702,"SGH-E335","Samsung"
602703,"SGH-E338","Samsung"
602704,"SGH-E340","Samsung"
602705,"SGH-E348","Samsung"
602706,"SGH-E350","Samsung"
602707,"SGH-E350E","Samsung"
602708,"SGH-E350V","Samsung"
602709,"SGH-E351","Samsung"
602710,"SGH-E356","Samsung"
602711,"SGH-E358","Samsung"
602712,"SGH-E368","Samsung"
602713,"SGH-E370","Samsung"
602714,"SGH-E376","Samsung"
602715,"SGH-E378","Samsung"
602716,"SGH-E380","Samsung"
602717,"SGH-E388","Samsung"
602718,"SGH-E390","Samsung"
602719,"SGH-E398","Samsung"
602720,"SGH-E400","Samsung"
602721,"SGH-E420","Samsung"
602722,"SGH-E428","Samsung"
602723,"SGH-E480","Samsung"
602724,"SGH-E488","Samsung"
602725,"SGH-E490","Samsung"
602726,"SGH-E496","Samsung"
602727,"SGH-E498","Samsung"
602728,"SGH-E500","Samsung"
602729,"SGH-E530","Samsung"
602730,"SGH-E530C","Samsung"
602731,"SGH-E568","Samsung"
602732,"SGH-E570","Samsung"
602733,"SGH-E576","Samsung"
602734,"SGH-E578","Samsung"
602735,"SGH-E590","Samsung"
602736,"SGH-E598","Samsung"
602737,"SGH-E600","Samsung"
602738,"SGH-E600C","Samsung"
602739,"SGH-E608","Samsung"
602740,"SGH-E610","Samsung"
602741,"SGH-E618","Samsung"
602742,"SGH-E620","Samsung"
602743,"SGH-E628","Samsung"
602744,"SGH-E630","Samsung"
602745,"SGH-E630C","Samsung"
602746,"SGH-E635","Samsung"
602747,"SGH-E638","Samsung"
602748,"SGH-E640","Samsung"
602749,"SGH-E648","Samsung"
602750,"SGH-E690","Samsung"
602751,"SGH-E700","Samsung"
602752,"SGH-E700A","Samsung"
602753,"SGH-E708","Samsung"
602754,"SGH-E710","Samsung"
602755,"SGH-E710i","Samsung"
602756,"SGH-E715","Samsung"
602757,"SGH-E720","Samsung"
602758,"SGH-E720C","Samsung"
602759,"SGH-E728","Samsung"
602760,"SGH-E730","Samsung"
602761,"SGH-E736","Samsung"
602762,"SGH-E738","Samsung"
602763,"SGH-E740","Samsung"
602764,"SGH-E746","Samsung"
602765,"SGH-E750","Samsung"
602766,"SGH-E758","Samsung"
602767,"SGH-E760","Samsung"
602768,"SGH-E768","Samsung"
602769,"SGH-E770","Samsung"
602770,"SGH-E778","Samsung"
602771,"SGH-E780","Samsung"
602772,"SGH-E786","Samsung"
602773,"SGH-E788","Samsung"
602774,"SGH-E788e","Samsung"
602775,"SGH-E790","Samsung"
602776,"SGH-E800","Samsung"
602777,"SGH-E800C","Samsung"
602778,"SGH-E808","Samsung"
602779,"SGH-E810","Samsung"
602780,"SGH-E810C","Samsung"
602781,"SGH-E818","Samsung"
602782,"SGH-E820","Samsung"
602783,"SGH-E820T","Samsung"
602784,"SGH-E830","Samsung"
602785,"SGH-E838","Samsung"
602786,"SGH-E840","Samsung"
602787,"SGH-E848","Samsung"
602788,"SGH-E850","Samsung"
602789,"SGH-E870","Samsung"
602790,"SGH-E878","Samsung"
602791,"SGH-E880","Samsung"
602792,"SGH-E888","Samsung"
602793,"SGH-E890","Samsung"
602794,"SGH-E898","Samsung"
602795,"SGH-E900","Samsung"
602796,"SGH-E906","Samsung"
602797,"SGH-E908","Samsung"
602798,"SGH-E910","Samsung"
602799,"SGH-E918","Samsung"
602800,"SGH-E950","Samsung"
602801,"SGH-E958","Samsung"
602802,"SGH-F200","Samsung"
602803,"SGH-F210","Samsung"
602804,"SGH-F218","Samsung"
602805,"SGH-F250","Samsung"
602806,"SGH-F300","Samsung"
602807,"SGH-F308","Samsung"
602808,"SGH-F310","Samsung"
602809,"SGH-F330","Samsung"
602810,"SGH-F338","Samsung"
602811,"SGH-F400","Samsung"
602812,"SGH-F480","Samsung"
602813,"SGH-F490","Samsung"
602814,"SGH-F500","Samsung"
602815,"SGH-F508","Samsung"
602816,"SGH-F510","Samsung"
602817,"SGH-F520","Samsung"
602818,"SGH-F700","Samsung"
602819,"SGH-G400","Samsung"
602820,"SGH-G600","Samsung"
602821,"SGH-G608","Samsung"
602822,"SGH-G800","Samsung"
602823,"SGH-G808","Samsung"
602824,"SGH-i300","Samsung"
602825,"SGH-I308","Samsung"
602826,"SGH-I310","Samsung"
602827,"SGH-I320","Samsung"
602828,"SGH-I321N","Samsung"
602829,"SGH-I400","Samsung"
602830,"SGH-i408","Samsung"
602831,"SGH-i408_CMCC","Samsung"
602832,"SGH-i450","Samsung"
602833,"SGH-i450V","Samsung"
602834,"SGH-i458","Samsung"
602835,"SGH-i520","Samsung"
602836,"SGH-i520V","Samsung"
602837,"SGH-i550","Samsung"
602838,"SGH-i560","Samsung"
602839,"SGH-I600","Samsung"
602840,"SGH-i601","Samsung"
602841,"SGH-I620","Samsung"
602842,"SGH-i640V","Samsung"
602843,"SGH-I700","Samsung"
602844,"SGH-i710","Samsung"
602845,"SGH-I718","Samsung"
602846,"SGH-I750","Samsung"
602847,"SGH-i760","Samsung"
602848,"SGH-I858","Samsung"
602849,"SGH-i900L","Samsung"
602850,"SGH-I907","Samsung"
602851,"SGH-i908","Samsung"
602852,"SGH-J160","Samsung"
602853,"SGH-J200","Samsung"
602854,"SGH-J208","Samsung"
602855,"SGH-J210","Samsung"
602856,"SGH-J218","Samsung"
602857,"SGH-J218_CMCC","Samsung"
602858,"SGH-J600","Samsung"
602859,"SGH-J600E","Samsung"
602860,"SGH-J600E-ORANGE","Samsung"
602861,"SGH-J600V","Samsung"
602862,"SGH-J608","Samsung"
602863,"SGH-J610","Samsung"
602864,"SGH-J618","Samsung"
602865,"SGH-J618_CMCC","Samsung"
602866,"SGH-J620","Samsung"
602867,"SGH-J700","Samsung"
602868,"SGH-J700-ORANGE","Samsung"
602869,"SGH-J708","Samsung"
602870,"SGH-J708_CMCC","Samsung"
602871,"SGH-J750","Samsung"
602872,"SGH-J758","Samsung"
602873,"SGH-J800","Samsung"
602874,"SGH-L258","Samsung"
602875,"SGH-L310","Samsung"
602876,"SGH-L320","Samsung"
602877,"SGH-L400","Samsung"
602878,"SGH-L600","Samsung"
602879,"SGH-L700","Samsung"
602880,"SGH-L760","Samsung"
602881,"SGH-L760V","Samsung"
602882,"SGH-L768","Samsung"
602883,"SGH-L870","Samsung"
602884,"SGH-M110","Samsung"
602885,"SGH-M128","Samsung"
602886,"SGH-M300","Samsung"
602887,"SGH-M600","Samsung"
602888,"SGH-M608","Samsung"
602889,"SGH-M610","Samsung"
602890,"SGH-N100","Samsung"
602891,"SGH-N105","Samsung"
602892,"SGH-N188","Samsung"
602893,"SGH-N288","Samsung"
602894,"SGH-N300","Samsung"
602895,"SGH-N350","Samsung"
602896,"SGH-N400","Samsung"
602897,"SGH-N500","Samsung"
602898,"SGH-N600","Samsung"
602899,"SGH-N620","Samsung"
602900,"SGH-N620E","Samsung"
602901,"SGH-N625","Samsung"
602902,"SGH-N628","Samsung"
602903,"SGH-N700","Samsung"
602904,"SGH-P100","Samsung"
602905,"SGH-P107","Samsung"
602906,"SGH-P108","Samsung"
602907,"SGH-P110","Samsung"
602908,"SGH-P180-ORANGE","Samsung"
602909,"SGH-P207","Samsung"
602910,"SGH-P220-ORANGE","Samsung"
602911,"SGH-P260","Samsung"
602912,"SGH-P308","Samsung"
602913,"SGH-P310","Samsung"
602914,"SGH-P318","Samsung"
602915,"SGH-P318Plus","Samsung"
602916,"SGH-P318Plus_CMCC","Samsung"
602917,"SGH-P400","Samsung"
602918,"SGH-P408","Samsung"
602919,"SGH-P510","Samsung"
602920,"SGH-P518","Samsung"
602921,"SGH-P520","Samsung"
602922,"SGH-P700","Samsung"
602923,"SGH-P710","Samsung"
602924,"SGH-P716","Samsung"
602925,"SGH-P730","Samsung"
602926,"SGH-P730C","Samsung"
602927,"SGH-P735","Samsung"
602928,"SGH-P738","Samsung"
602929,"SGH-P777","Samsung"
602930,"SGH-P850","Samsung"
602931,"SGH-P858","Samsung"
602932,"SGH-P860","Samsung"
602933,"SGH-P900","Samsung"
602934,"SGH-P906","Samsung"
602935,"SGH-P908T","Samsung"
602936,"SGH-P910","Samsung"
602937,"SGH-P920","Samsung"
602938,"SGH-P930","Samsung"
602939,"SGH-P940","Samsung"
602940,"SGH-Q100","Samsung"
602941,"SGH-Q105","Samsung"
602942,"SGH-Q200","Samsung"
602943,"SGH-R200","Samsung"
602944,"SGH-R200S","Samsung"
602945,"SGH-R210","Samsung"
602946,"SGH-R210S","Samsung"
602947,"SGH-R220","Samsung"
602948,"SGH-R225m","Samsung"
602949,"SGH-S100","Samsung"
602950,"SGH-S105","Samsung"
602951,"SGH-S108","Samsung"
602952,"SGH-S200","Samsung"
602953,"SGH-S208","Samsung"
602954,"SGH-S300","Samsung"
602955,"SGH-S307","Samsung"
602956,"SGH-S308","Samsung"
602957,"SGH-S500","Samsung"
602958,"SGH-S508","Samsung"
602959,"SGH-T100","Samsung"
602960,"SGH-T108","Samsung"
602961,"SGH-T200","Samsung"
602962,"SGH-T209","Samsung"
602963,"SGH-T209R","Samsung"
602964,"SGH-T219","Samsung"
602965,"SGH-T219S","Samsung"
602966,"SGH-T309","Samsung"
602967,"SGH-T319","Samsung"
602968,"SGH-T319R","Samsung"
602969,"SGH-T329","Samsung"
602970,"SGH-T400","Samsung"
602971,"SGH-T408","Samsung"
602972,"SGH-T409","Samsung"
602973,"SGH-T410","Samsung"
602974,"SGH-T411","Samsung"
602975,"SGH-T419","Samsung"
602976,"SGH-T429","Samsung"
602977,"SGH-T439","Samsung"
602978,"SGH-T500","Samsung"
602979,"SGH-T509","Samsung"
602980,"SGH-T519","Samsung"
602981,"SGH-T539","Samsung"
602982,"SGH-T578","Samsung"
602983,"SGH-T609","Samsung"
602984,"SGH-T619","Samsung"
602985,"SGH-T629","Samsung"
602986,"SGH-T639","Samsung"
602987,"SGH-T709","Samsung"
602988,"SGH-T719","Samsung"
602989,"SGH-T729","Samsung"
602990,"SGH-T739","Samsung"
602991,"SGH-T809","Samsung"
602992,"SGH-T919","Samsung"
602993,"SGH-U100","Samsung"
602994,"SGH-U108","Samsung"
602995,"SGH-U108_CMCC","Samsung"
602996,"SGH-U300","Samsung"
602997,"SGH-U308","Samsung"
602998,"SGH-U308_CMCC","Samsung"
602999,"SGH-U600","Samsung"
603000,"SGH-U608","Samsung"
603001,"SGH-U700","Samsung"
603002,"SGH-U700V","Samsung"
603003,"SGH-U708","Samsung"
603004,"SGH-U800","Samsung"
603005,"SGH-U900","Samsung"
603006,"SGH-V100","Samsung"
603007,"SGH-V200","Samsung"
603008,"SGH-V205","Samsung"
603009,"SGH-V206","Samsung"
603010,"SGH-V208","Samsung"
603011,"SGH-X100","Samsung"
603012,"SGH-X100A","Samsung"
603013,"SGH-X105","Samsung"
603014,"SGH-X108","Samsung"
603015,"SGH-X120","Samsung"
603016,"SGH-X138","Samsung"
603017,"SGH-X140","Samsung"
603018,"SGH-X160","Samsung"
603019,"SGH-X166","Samsung"
603020,"SGH-X168","Samsung"
603021,"SGH-X200","Samsung"
603022,"SGH-X208","Samsung"
603023,"SGH-X210","Samsung"
603024,"SGH-X218","Samsung"
603025,"SGH-X308","Samsung"
603026,"SGH-X339","Samsung"
603027,"SGH-X359","Samsung"
603028,"SGH-X369","Samsung"
603029,"SGH-X400","Samsung"
603030,"SGH-X426","Samsung"
603031,"SGH-X426M","Samsung"
603032,"SGH-X427","Samsung"
603033,"SGH-X427m","Samsung"
603034,"SGH-X430","Samsung"
603035,"SGH-X450","Samsung"
603036,"SGH-X458","Samsung"
603037,"SGH-X460","Samsung"
603038,"SGH-X460C","Samsung"
603039,"SGH-X461","Samsung"
603040,"SGH-X466","Samsung"
603041,"SGH-X467","Samsung"
603042,"SGH-X468","Samsung"
603043,"SGH-X475","Samsung"
603044,"SGH-X478","Samsung"
603045,"SGH-X480","Samsung"
603046,"SGH-X480C","Samsung"
603047,"SGH-X481","Samsung"
603048,"SGH-X486","Samsung"
603049,"SGH-X488","Samsung"
603050,"SGH-X490","Samsung"
603051,"SGH-X495","Samsung"
603052,"SGH-X496","Samsung"
603053,"SGH-X497","Samsung"
603054,"SGH-X500","Samsung"
603055,"SGH-X506","Samsung"
603056,"SGH-X507","Samsung"
603057,"SGH-X508","Samsung"
603058,"SGH-X510","Samsung"
603059,"SGH-X518","Samsung"
603060,"SGH-X520","Samsung"
603061,"SGH-X520X","Samsung"
603062,"SGH-X526","Samsung"
603063,"SGH-X540","Samsung"
603064,"SGH-X550","Samsung"
603065,"SGH-X560L","Samsung"
603066,"SGH-X566","Samsung"
603067,"SGH-X568","Samsung"
603068,"SGH-X576","Samsung"
603069,"SGH-X600","Samsung"
603070,"SGH-X600A","Samsung"
603071,"SGH-X608","Samsung"
603072,"SGH-X610","Samsung"
603073,"SGH-X619","Samsung"
603074,"SGH-X628","Samsung"
603075,"SGH-X630","Samsung"
603076,"SGH-X636","Samsung"
603077,"SGH-X638","Samsung"
603078,"SGH-X640","Samsung"
603079,"SGH-X648","Samsung"
603080,"SGH-X650","Samsung"
603081,"SGH-X656","Samsung"
603082,"SGH-X658","Samsung"
603083,"SGH-X660","Samsung"
603084,"SGH-X660-Vodafone","Samsung"
603085,"SGH-X668","Samsung"
603086,"SGH-X670","Samsung"
603087,"SGH-X678","Samsung"
603088,"SGH-X680","Samsung"
603089,"SGH-X680-Vodafone","Samsung"
603090,"SGH-X686","Samsung"
603091,"SGH-X688","Samsung"
603092,"SGH-X708","Samsung"
603093,"SGH-X800","Samsung"
603094,"SGH-X808","Samsung"
603095,"SGH-X810","Samsung"
603096,"SGH-X818","Samsung"
603097,"SGH-X820","Samsung"
603098,"SGH-X828","Samsung"
603099,"SGH-X830","Samsung"
603100,"SGh-X836","Samsung"
603101,"SGH-X838","Samsung"
603102,"SGH-X910","Samsung"
603103,"SGH-Z140","Samsung"
603104,"SGh-Z160","Samsung"
603105,"SGH-Z170","Samsung"
603106,"SGH-Z220","Samsung"
603107,"SGH-Z230","Samsung"
603108,"SGH-Z238","Samsung"
603109,"SGH-Z240","Samsung"
603110,"SGH-Z248","Samsung"
603111,"SGH-Z300","Samsung"
603112,"SGH-Z308","Samsung"
603113,"SGH-Z330","Samsung"
603114,"SGH-Z350","Samsung"
603115,"SGH-Z360","Samsung"
603116,"SGH-Z368","Samsung"
603117,"SGH-Z370","Samsung"
603118,"SGH-Z500","Samsung"
603119,"SGH-Z500V","Samsung"
603120,"SGH-Z508","Samsung"
603121,"SGH-Z548","Samsung"
603122,"SGH-Z550","Samsung"
603123,"SGH-Z600","Samsung"
603124,"SGH-Z620","Samsung"
603125,"SGH-Z630","Samsung"
603126,"SGH-Z630B","Samsung"
603127,"SGH-Z700","Samsung"
603128,"SGH-Z710","Samsung"
603129,"SGH-Z720","Samsung"
603130,"SGH-Z720M","Samsung"
603131,"SGH-Z728","Samsung"
603132,"SGH-Z800","Samsung"
603133,"SGH-ZM60","Samsung"
603134,"SGH-ZV10","Samsung"
603135,"SGH-ZV60","Samsung"
603136,"SGH-ZX10","Samsung"
603137,"SGH-ZX20","Samsung"
603138,"SGH0F258","Samsung"
603139,"SGHP300","Samsung"
603140,"SPH-A420","Samsung"
603141,"SPH-A460","Samsung"
603142,"SPH-A500","Samsung"
603143,"SPH-A523","Samsung"
603144,"SPH-A560","Samsung"
603145,"SPH-A580","Samsung"
603146,"SPH-A600","Samsung"
603147,"SPH-A620","Samsung"
603148,"SPH-A640","Samsung"
603149,"SPH-A660","Samsung"
603150,"SPH-A720","Samsung"
603151,"SPH-A740","Samsung"
603152,"SPH-A760","Samsung"
603153,"SPH-A790","Samsung"
603154,"SPH-A790 (Verizon Wireless)","Samsung"
603155,"SPH-A795","Samsung"
603156,"SPH-A795 (Verizon Wireless)","Samsung"
603157,"SPH-A800","Samsung"
603158,"SPH-A820","Samsung"
603159,"SPH-A840","Samsung"
603160,"SPH-A850","Samsung"
603161,"SPH-A860","Samsung"
603162,"SPH-A880","Samsung"
603163,"SPH-A900P","Samsung"
603164,"SPH-A960","Samsung"
603165,"SPH-B3200","Samsung"
603166,"SPH-B3600","Samsung"
603167,"SPH-B5050","Samsung"
603168,"SPH-B5100","Samsung"
603169,"SPH-B5600","Samsung"
603170,"SPH-B5800","Samsung"
603171,"SPH-B6550","Samsung"
603172,"SPH-B6650","Samsung"
603173,"SPH-E3200","Samsung"
603174,"SPH-I300","Samsung"
603175,"SPH-I325","Samsung"
603176,"SPH-I330","Samsung"
603177,"SPH-I350","Samsung"
603178,"SPH-I500","Samsung"
603179,"SPH-M210","Samsung"
